"","x"
"1522","https://www.finextra.com/newsarticle/28400/ripple-to-create-asian-joint-venture-with-sbi-holdings"
"1523","https://www.finextra.com/newsarticle/28262/nri-to-test-application-of-blockchain-in-banking"
"1524","https://www.finextra.com/newsarticle/29500/idea-bank-says-turning-branches-into-office-space-for-smbs-has-proved-too-popular"
"1525","https://www.finextra.com/newsarticle/29498/distributed-ledger-technology-could-damage-financial-market-integration---ecb"
"1526","https://www.finextra.com/newsarticle/29398/r3-signs-up-bmfbovespa-as-first-exchange-member"
"1527","https://www.finextra.com/newsarticle/29372/r3-eyes-insurance-sector-as-metlife-comes-onboard"
"1528","https://www.finextra.com/newsarticle/27699/barclays-kicks-off-premier-league-season-with-broadband-comparison-service"
"1529","https://www.finextra.com/newsarticle/26739/neptune-bids-to-fix-liquidity-shortage-in-bond-trading"
"1530","https://www.finextra.com/newsarticle/27633/ny-regulator-sets-sights-on-bank-backed-messaging-service"
"1531","https://www.finextra.com/newsarticle/26220/deutsche-bourse-launches-open-innovation-forum"
"1532","https://www.finextra.com/newsarticle/25031/deutsche-brse-connects-with-liquidnet-for-block-trading-service"
"1533","https://www.finextra.com/newsarticle/22002/mts-plans-pan-european-corporate-bond-platform"
"1534","https://www.finextra.com/newsarticle/20923/deutsche-brse-forced-to-suspend-bond-e-trading"
"1535","https://www.finextra.com/newsarticle/27164/google-preps-gmail-bill-payment-feature"
"1536","https://www.finextra.com/newsarticle/26873/trading-talent-and-tech-driving-up-buy-side-budgets---greenwich-associates"
"1537","https://www.finextra.com/newsarticle/26534/us-treasury-trading-goes-electronic"
"1538","https://www.finextra.com/newsarticle/26452/ing-adds-voice-controls-to-mobile-app"
"1539","https://www.finextra.com/newsarticle/25855/google-wallet-kills-support-for-nfc-payments-in-pre-kitkat-handsets"
"1540","https://www.finextra.com/newsarticle/23082/wedbush-securities-sues-liquidnet-over-trade-secrets"
"1541","https://www.finextra.com/newsarticle/22278/vega-chi-mtf-gets-16m-octopus-investment"
"1542","https://www.finextra.com/newsarticle/18674/liquidnet-to-raise-500m-in-ipo"
"1543","https://www.finextra.com/newsarticle/25810/omalia-slams-cftc-over-tech-investment"
"1544","https://www.finextra.com/newsarticle/25074/lse-wins-tech-deal-with-argentinian-csd"
"1545","https://www.finextra.com/newsarticle/16428/goldman-quits-mts-platform"
"1546","https://www.finextra.com/newsarticle/22154/american-cash-usage-on-the-wane---aite"
"1547","https://www.finextra.com/newsarticle/22026/nyse-technologies-to-develop-eu-consolidated-tape"
"1548","https://www.finextra.com/newsarticle/21901/human-error-blamed-for-euronext-outage"
"1549","https://www.finextra.com/newsarticle/21867/bond-trading-to-start-on-xetra-after-injunction-lifted"
"1550","https://www.finextra.com/newsarticle/21813/nyse-euronext-appoints-consumer-tech-veteran-as-global-head-of-systems-development"
"1551","https://www.finextra.com/newsarticle/21665/tech-business-helps-boost-nyse-euronext-q2-results"
"1552","https://www.finextra.com/newsarticle/21642/nyse-euronext-plans-european-corporate-bonds-mtf"
"1553","https://www.finextra.com/newsarticle/28595/uk-and-irelands-fintech-funding-scene-lags"
"1554","https://www.finextra.com/newsarticle/28565/financial-services-set-for-a-fundamental-shake-up---deloitte"
"1555","https://www.finextra.com/newsarticle/28545/iosco-puts-digital-disruption-high-up-the-risk-agenda"
"1556","https://www.finextra.com/newsarticle/28259/forget-the-hype-bank-customers-unimpressed-by-disruptive-tech"
"1557","https://www.finextra.com/newsarticle/28212/cyber-risks-pose-the-single-biggest-threat-to-modern-financial-markets---cftc"
"1558","https://www.finextra.com/newsarticle/28088/banks-boost-innovation-investment-to-see-off-fintech-rivals"
"1559","https://www.finextra.com/newsarticle/27964/from-unicorns-to-dragons-meet-the-new-face-of-banking-disruption"
"1560","https://www.finextra.com/newsarticle/27269/former-gchq-chief-joins-standard-chartered-financial-crime-committee"
"1561","https://www.finextra.com/newsarticle/23218/nyse-euronext-to-shutter-secfinex"
"1562","https://www.finextra.com/newsarticle/22997/thomson-reuters-to-sell-trade-and-risk-unit-to-vista-equity-partners"
"1563","https://www.finextra.com/newsarticle/22800/wenig-out-as-reuters-shakes-up-markets-division"
"1564","https://www.finextra.com/newsarticle/22621/pe-firms-circle-reuters-kondor"
"1565","https://www.finextra.com/newsarticle/22581/thomson-reuters-names-ramamurthy-president-sales-and-trading"
"1566","https://www.finextra.com/newsarticle/21956/thomson-reuters-q3-net-income-rises-66"
"1567","https://www.finextra.com/newsarticle/21304/thomson-reuters-unveils-high-speed-global-network"
"1568","https://www.finextra.com/newsarticle/21285/thomson-reuters-turns-to-the-web-for-markets-overhaul"
"1569","https://www.finextra.com/newsarticle/21006/glocer-claims-uptick-in-sales-at-thomson-reuters"
"1570","https://www.finextra.com/newsarticle/20349/market-data-rivals-battle-for-share-of-wallet-as-terminal-sales-wilt"
"1571","https://www.finextra.com/newsarticle/18487/thomson-reuters-cuts-835-jobs"
"1572","https://www.finextra.com/newsarticle/18352/thomson-reuters-shares-slide-in-debut"
"1573","https://www.finextra.com/newsarticle/28508/jpmorgan-tests-blockchain-for-dollar-transfers-strikes-starbucks-deal"
"1574","https://www.finextra.com/newsarticle/27742/earthport-opens-gateway-to-distributed-ledgers-with-ripple"
"1575","https://www.finextra.com/newsarticle/27373/ripple-scores-28-million-funding-round"
"1576","https://www.finextra.com/newsarticle/26491/ripple-signs-first-two-us-banks"
"1577","https://www.finextra.com/newsarticle/26100/ripple-price-plunges-on-co-founders-sell-off-plans"
"1578","https://www.finextra.com/newsarticle/27693/silicon-valley-bank-acquires-startup-team-to-build-out-api-platform"
"1579","https://www.finextra.com/newsarticle/24741/fsb-moots-development-of-global-trade-data-utility"
"1580","https://www.finextra.com/newsarticle/23866/eu-pushes-through-otc-regulation"
"1581","https://www.finextra.com/newsarticle/22765/dodd-frank-will-push-60-of-otc-volumes-to-central-clearing"
"1582","https://www.finextra.com/newsarticle/22478/otc-derivatives-market-reform-stalling---fsb"
"1583","https://www.finextra.com/newsarticle/22421/central-clearing-for-otc-derivatives-unlikely-to-reduce-systemic-risk---imf-paper"
"1584","https://www.finextra.com/newsarticle/21043/centralised-clearing-for-otc-derivatives-receives-industry-support-but-concerns-remain"
"1585","https://www.finextra.com/newsarticle/21029/regulators-fast-track-global-review-of-otc-derivatives-clearing"
"1586","https://www.finextra.com/newsarticle/20458/dealers-to-accelerate-central-clearing-of-otc-trades"
"1587","https://www.finextra.com/newsarticle/19705/legacy-clearing-threat-to-otc-derivatives-warns-state-street"
"1588","https://www.finextra.com/newsarticle/18285/fed-warns-of-persistent-processing-problems-in-otc-derivatives-market"
"1589","https://www.finextra.com/newsarticle/25639/finlands-op-pohjola-signs-three-year-mpos-deal-with-monitise"
"1590","https://www.finextra.com/newsarticle/25392/dtcc-opens-singapore-trade-repository"
"1591","https://www.finextra.com/newsarticle/25265/dtcc-partners-banks-on-global-utility-for-client-reference-data"
"1592","https://www.finextra.com/newsarticle/25053/dtcc-buys-thomson-reuters-out-of-omgeo"
"1593","https://www.finextra.com/newsarticle/24928/jpmorgan-launches-collateral-central"
"1594","https://www.finextra.com/newsarticle/24442/liquidity-alliance-formed-to-tackle-global-collateral-crunch"
"1595","https://www.finextra.com/newsarticle/23738/clearstream-and-iberclear-team-on-spanish-collateral-management-service"
"1596","https://www.finextra.com/newsarticle/25790/payday-traffic-knocks-over-barclays-and-rbs-mobile-apps"
"1597","https://www.finextra.com/newsarticle/25279/russian-m-banking-start-up-raises-2m"
"1598","https://www.finextra.com/newsarticle/24974/third-of-europeans-use-mobile-banking---ing-survey"
"1599","https://www.finextra.com/newsarticle/24833/bnp-paribas-launches-digital-mobile-bank"
"1600","https://www.finextra.com/newsarticle/25745/capital-one-takes-stake-in-clearxchange"
"1601","https://www.finextra.com/newsarticle/24342/greenwich-associates-to-acquire-javelin-strategy--research"
"1602","https://www.finextra.com/newsarticle/22682/us-institutional-investors-cut-back-on-e-trading"
"1603","https://www.finextra.com/newsarticle/20668/canada-fixed-income-sees-e-trading-surge"
"1604","https://www.finextra.com/newsarticle/25714/standard-bank-tests-current-account-linked-bitcoin-wallet"
"1605","https://www.finextra.com/newsarticle/25366/deutsche-bourse-it-reshuffle-continues-as-keller-named-cio"
"1606","https://www.finextra.com/newsarticle/25314/deutsche-brse-cto-and-clearstream-cio-baguet-quits"
"1607","https://www.finextra.com/newsarticle/25267/deutsche-bourse-puts-market-data-in-the-cloud"
"1608","https://www.finextra.com/newsarticle/24976/deutsche-brse-preps-cloud-computing-exchange"
"1609","https://www.finextra.com/newsarticle/24791/deutsche-brse-creates-it-and-market-data-unit"
"1610","https://www.finextra.com/newsarticle/25626/russian-teen-accused-of-writing-target-malware"
"1611","https://www.finextra.com/newsarticle/25485/ubs-bans-chat-rooms"
"1612","https://www.finextra.com/newsarticle/24551/ion-group-agrees-ffastfill-acquisition"
"1613","https://www.finextra.com/newsarticle/24316/ubs-fined-297-million-by-fsa-over-rogue-trading-incident"
"1614","https://www.finextra.com/newsarticle/24235/sacked-ubs-bankers-turn-to-drink-and-twitter"
"1615","https://www.finextra.com/newsarticle/24168/ubs-plans-to-cut-2000-it-jobs---report"
"1616","https://www.finextra.com/newsarticle/23089/ubs-admits-to-breakdown-in-risk-control-systems"
"1617","https://www.finextra.com/newsarticle/23034/ubs-trading-scandal-investigation-finds-risk-systems-ignored"
"1618","https://www.finextra.com/newsarticle/22694/ubs-takes-the-axe-to-it-staff"
"1619","https://www.finextra.com/newsarticle/25203/us-exchanges-to-deploy-kill-switches-in-the-wake-of-nasdaq-fall-over"
"1620","https://www.finextra.com/newsarticle/24243/marketaxess-to-acquire-xtrakter"
"1621","https://www.finextra.com/newsarticle/20471/barcap-takes-minority-stake-in-tradeweb-unveils-fx-trading-tools"
"1622","https://www.finextra.com/newsarticle/19225/tradeweb-enters-inter-dealer-broker-business"
"1623","https://www.finextra.com/newsarticle/17582/wall-street-firms-pay-180-million-to-buy-back-into-tradeweb"
"1624","https://www.finextra.com/newsarticle/15801/orc-names-john-cameron-cto-annie-walsh-cmo"
"1625","https://www.finextra.com/newsarticle/15770/gl-trade-expands-in-derivatives-with-nyfix-order-management-acquisition"
"1626","https://www.finextra.com/newsarticle/15511/nyfix-to-deliver-iois-over-trading-network"
"1627","https://www.finextra.com/newsarticle/14457/nyfix-to-delist-from-nasdaq"
"1628","https://www.finextra.com/newsarticle/14289/bt-selects-edelstein-to-head-new-financial-services-unit"
"1629","https://www.finextra.com/newsarticle/9463/edelstein-to-take-over-from-gilstrap-at-radianz"
"1630","https://www.finextra.com/newsarticle/14696/first-data-acquires-german-payment-processor-gzs"
"1631","https://www.finextra.com/newsarticle/12725/bt-and-reuters-agree-radianz-sale"
"1632","https://www.finextra.com/newsarticle/12427/bank-of-ireland-fined-for-anti-money-laundering-breaches"
"1633","https://www.finextra.com/newsarticle/12282/omgeo-to-connect-ctm-platform-to-radianz-extranet"
"1634","https://www.finextra.com/newsarticle/12109/radianz-sells-voice-services-division-to-westcom"
"1635","https://www.finextra.com/newsarticle/11468/winterflood-is-milestone-fix-customer-for-radianz"
"1636","https://www.finextra.com/newsarticle/1635/cybercash-delists-common-stock-from-nasdaq"
"1637","https://www.finextra.com/newsarticle/1573/reuters-and-dtc-to-co-develop-loan-settlement-system"
"1638","https://www.finextra.com/newsarticle/1570/sungard-releases-swift-stp-hub"
"1639","https://www.finextra.com/newsarticle/1532/thomson-invests-in-creditex"
"1640","https://www.finextra.com/newsarticle/1483/thomson-financial-to-sell-non-core-businesses"
"1641","https://www.finextra.com/newsarticle/1291/global-clearing-all-talk-no-action"
"1642","https://www.finextra.com/newsarticle/1206/global-clearing-talks-get-go-ahead"
"1643","https://www.finextra.com/newsarticle/32398/blackfin-capital-partners-closes-eur180-million-fintech-fund"
"1644","https://www.finextra.com/newsarticle/30596/security-experts-struggle-in-search-for-wannacry-clues---reuters"
"1645","https://www.finextra.com/newsarticle/30569/wannacry-ransomware-indian-banks-told-to-update-atm-software"
"1646","https://www.finextra.com/newsarticle/26172/ransomware-moves-to-the-mobile---and-its-after-your-banking-data"
"1647","https://www.finextra.com/newsarticle/26122/authorities-cripple-gameover-zeus-botnet-and-cryptolocker-ransomware"
"1648","https://www.finextra.com/newsarticle/25467/us-police-force-pays-out-bitcoin-ransom-after-falling-to-cryptolocker"
"1649","https://www.finextra.com/newsarticle/25444/uk-crime-agency-warns-of-threat-from-bitcoin-ransomware"
"1650","https://www.finextra.com/newsarticle/32218/circle-looks-to-become-licensed-bank-coinbase-acquires-broker-dealer"
"1651","https://www.finextra.com/newsarticle/32143/ocbc-bank-to-push-biometric-pos-to-merchant-customers"
"1652","https://www.finextra.com/newsarticle/31674/ocbc-bank-scans-customer-faces-for-personalised-service-at-the-branch"
"1653","https://www.finextra.com/newsarticle/31146/ocbc-business-customers-can-now-ask-siri-to-make-b2b-payments"
"1654","https://www.finextra.com/newsarticle/30482/dbs-and-ocbc-push-qr-codes-for-mobile-payments"
"1655","https://www.finextra.com/newsarticle/32201/commerzbank-taps-iot-data-to-adjust-loan-repayments-for-capital-equipment"
"1656","https://www.finextra.com/newsarticle/31138/asean-banks-complete-trial-of-kyc-blockchain"
"1657","https://www.finextra.com/newsarticle/31006/ocbc-keyboard-lets-customers-make-p2p-payments-without-leaving-messaging-apps"
"1658","https://www.finextra.com/newsarticle/30852/ocbc-banks-open-vault-paves-the-way-for-startup-pilots"
"1659","https://www.finextra.com/newsarticle/30657/ocbc-bank-rolls-out-hr-app-and-chatbot-for-employees"
"1660","https://www.finextra.com/newsarticle/29759/ocbc-pilots-blockchain-based-cross-border-payments"
"1661","https://www.finextra.com/newsarticle/29388/ocbc-increases-transfer-limit-on-mobile-pay-anyone-service-to-1000"
"1662","https://www.finextra.com/newsarticle/26053/singapores-ocbc-lets-customers-send-money-to-facebook-friends"
"1663","https://www.finextra.com/newsarticle/31965/china-construction-bank-puts-robots-in-charge-of-branch"
"1664","https://www.finextra.com/newsarticle/31781/google-adds-chat-feature-to-indian-payments-app"
"1665","https://www.finextra.com/newsarticle/31159/talk-to-nab-with-google-assistant"
"1666","https://www.finextra.com/newsarticle/31803/uk-could-scrap-1p-and-2p-coins"
"1667","https://www.finextra.com/newsarticle/31365/canadian-banks-rally-round-montreal-ai-lab"
"1668","https://www.finextra.com/newsarticle/31085/sophia-the-humanoid-gets-ubs-conference-speaking-gig"
